pair_id,repetition,operation,workload_size,concurrency,attempt_id_fabric,attempt_id_traditional,run_id_fabric,run_id_traditional,attempted_requests_fabric,attempted_requests_traditional,successful_requests_fabric,successful_requests_traditional,failed_requests_fabric,failed_requests_traditional,success_rate_fabric,success_rate_traditional,p95_latency_ms_fabric,p95_latency_ms_traditional,successful_throughput_ops_s_fabric,successful_throughput_ops_s_traditional,p95_latency_ms_difference,p95_latency_ms_ratio,successful_throughput_ops_s_difference,successful_throughput_ops_s_ratio
final-20260805T122631Z-11a3fbb-n0100-c10-r03,3,OP6,100,10,n0100-c10-r03-attempt01,n0100-c10-r03-attempt01,n0100-c10-r03-attempt01-fabric-measured-OP6,n0100-c10-r03-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,163.27142045,110.52287629999996,118.28291829111105,260.58904020920943,52.74854415,1.47726358484,-142.306121918,0.453905959346
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP1,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP1,n0100-c10-r04-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,355.81181460000005,306.47978525,42.56271115589779,85.20457904437872,49.33202935,1.16096340354,-42.6418678885,0.499535490149
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP2,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP2,n0100-c10-r04-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,185.99700219999997,69.48509109999995,86.20744619851043,276.46043000577873,116.5119111,2.67679007476,-190.252983807,0.311825624364
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP3,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP3,n0100-c10-r04-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,245.1431638,66.69034565,52.82655419636894,154.02584181499222,178.45281815,3.67584185403,-101.199287619,0.342972020629
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP4,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP4,n0100-c10-r04-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,504.18660195,281.0330941,43.46950248300667,101.8234434316897,223.15350785,1.79404708034,-58.3539409487,0.426910552403
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP5,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP5,n0100-c10-r04-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,106.2600065,313.0240805499998,140.08469425356978,95.41327573887776,-206.76407405,0.339462722207,44.6714185147,1.46818871031
final-20260805T122631Z-11a3fbb-n0100-c10-r04,4,OP6,100,10,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01,n0100-c10-r04-attempt01-fabric-measured-OP6,n0100-c10-r04-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,129.07436835,98.27110934999996,134.66414655464595,208.977305607952,30.803259,1.31345182937,-74.3131590533,0.644396032205
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP1,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP1,n0100-c10-r05-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,338.71054265,127.90513875,48.58657095524203,116.579164055954,210.8054039,2.64813865932,-67.9925931007,0.416768908481
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP2,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP2,n0100-c10-r05-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,184.14258675,241.87909254999963,82.02131592103912,88.30482032057031,-57.7365058,0.761300138878,-6.28350439953,0.928843019252
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP3,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP3,n0100-c10-r05-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,233.0371193,70.08869339999998,56.43147796529984,154.80021615682983,162.9484259,3.32488890854,-98.3687381915,0.364543922265
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP4,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP4,n0100-c10-r05-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,184.4235986,82.74209375000001,66.26767329109055,142.599041240765,101.68150485,2.22889692829,-76.3313679497,0.464713315843
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP5,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP5,n0100-c10-r05-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,328.84806605,87.83651069999992,47.9482596160991,256.8795885919261,241.01155535,3.74386531784,-208.931328976,0.186656557179
final-20260805T122631Z-11a3fbb-n0100-c10-r05,5,OP6,100,10,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01,n0100-c10-r05-attempt01-fabric-measured-OP6,n0100-c10-r05-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,144.4436338,81.42549654999999,138.27254764977422,272.718037750738,63.01813725,1.7739361738,-134.445490101,0.507016509763
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP1,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP1,n0100-c10-r06-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,861.55721895,127.1002775,37.79474734973528,118.46921566768646,734.45694145,6.77856284735,-80.674468318,0.319025893239
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP2,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP2,n0100-c10-r06-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,191.8066486,64.85388555,81.92662142856686,320.9679963388593,126.95276305,2.95751976884,-239.04137491,0.255248567966
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP3,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP3,n0100-c10-r06-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,388.90216895,72.50970655,47.09958410794055,148.58741238259054,316.3924624,5.36344977044,-101.487828275,0.316982329477
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP4,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP4,n0100-c10-r06-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,474.0051379,248.1779206,35.440572816366945,67.12324290278835,225.8272173,1.9099408068,-31.6826700864,0.527992559413
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP5,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP5,n0100-c10-r06-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,116.8888779,58.81686214999998,136.96360349882127,330.58632406956843,58.07201575,1.98733617584,-193.622720571,0.414305110426
final-20260805T122631Z-11a3fbb-n0100-c10-r06,6,OP6,100,10,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01,n0100-c10-r06-attempt01-fabric-measured-OP6,n0100-c10-r06-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,142.51874399999994,88.26974695,128.97889325546214,264.1377135853871,54.24899705,1.61458199354,-135.15882033,0.488301694994
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP1,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP1,n0100-c10-r07-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,1808.22585615,166.69218054999996,16.193927133004845,108.84211935763948,1641.5336756,10.847694536,-92.6481922246,0.148783643948
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP2,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP2,n0100-c10-r07-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,587.6224890999998,93.234788,32.57411009078503,231.6783796807052,494.3877011,6.3026098059,-199.10426959,0.140600560724
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP3,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP3,n0100-c10-r07-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,196.353299,68.81771785,59.030294372454975,151.5211687421708,127.53558115,2.85323758379,-92.4908743697,0.389584471018
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP4,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP4,n0100-c10-r07-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,191.38484695,70.05674035,63.08063496954544,147.12735956440838,121.3281066,2.73185486498,-84.0467245949,0.428748501681
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP5,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP5,n0100-c10-r07-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,144.75379745,256.3166575999999,113.71366230739808,103.58832270218808,-111.56286015,0.564745962301,10.1253396052,1.09774595573
final-20260805T122631Z-11a3fbb-n0100-c10-r07,7,OP6,100,10,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01,n0100-c10-r07-attempt01-fabric-measured-OP6,n0100-c10-r07-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,134.35997934999995,96.40850929999996,131.33157518790532,222.9705584880705,37.95147005,1.39365270063,-91.6389833002,0.589008594132
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP1,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP1,n0100-c10-r08-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,352.62368545,102.09641829999998,45.70993473448213,147.7646432955083,250.52726715,3.45383012765,-102.054708561,0.309342842205
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP2,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP2,n0100-c10-r08-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,216.92563855,127.32474874999998,83.2627474086033,180.1455039558944,89.6008898,1.70371935291,-96.8827565473,0.462197199376
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP3,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP3,n0100-c10-r08-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,614.2614715499999,388.88382805,42.676582036761125,32.09911834882759,225.3776435,1.57955005388,10.5774636879,1.3295250534
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP4,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP4,n0100-c10-r08-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,204.18567835,73.42704495,63.69656266130338,154.85163409432226,130.7586334,2.78079661913,-91.155071433,0.411339299284
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP5,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP5,n0100-c10-r08-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,175.75058865,96.92522195,95.07819625910253,281.74339987136665,78.8253667,1.8132595945,-186.665203612,0.337463792595
final-20260805T122631Z-11a3fbb-n0100-c10-r08,8,OP6,100,10,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01,n0100-c10-r08-attempt01-fabric-measured-OP6,n0100-c10-r08-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,132.3648598,295.7180481,140.07466646477985,70.79797287279384,-163.3531883,0.447604942108,69.276693592,1.97851238928
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP1,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP1,n0100-c10-r09-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,815.6348494,108.49185005,23.64179182056564,147.63492322415598,707.14299935,7.51793659177,-123.993131404,0.160136851798
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP2,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP2,n0100-c10-r09-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,437.3628614499999,65.22338379999997,43.79756927633766,333.716352940257,372.13947765,6.7056143973,-289.918783664,0.131241903163
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP3,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP3,n0100-c10-r09-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,158.81595555,69.5750361,71.27434880718643,157.2838008644645,89.24091945,2.28265717781,-86.0094520573,0.453157594205
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP4,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP4,n0100-c10-r09-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,185.96993605,251.1308309,64.21090947512849,77.34479471608269,-65.16089485,0.740530086981,-13.133885241,0.830190444112
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP5,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP5,n0100-c10-r09-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,115.4533984,59.98818715,128.77455077796364,300.78494161818423,55.46521125,1.92460222396,-172.01039084,0.428128316814
final-20260805T122631Z-11a3fbb-n0100-c10-r09,9,OP6,100,10,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01,n0100-c10-r09-attempt01-fabric-measured-OP6,n0100-c10-r09-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,292.44279575,76.53621399999992,66.27650725179481,296.0493157292266,215.90658175,3.82097285019,-229.772808477,0.223869820771
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP1,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP1,n0100-c10-r10-attempt01-traditional-measured-OP1,100,100,100,100,0,0,1.0,1.0,530.0825311,106.62776285,39.65007481491334,150.97398480910635,423.45476825,4.97133689137,-111.323909994,0.262628524146
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP2,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP2,n0100-c10-r10-attempt01-traditional-measured-OP2,100,100,100,100,0,0,1.0,1.0,282.7280348999999,68.90989714999999,54.344720729194464,321.12548058435203,213.81813775,4.10286543143,-266.780759855,0.169232041725
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP3,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP3,n0100-c10-r10-attempt01-traditional-measured-OP3,100,100,100,100,0,0,1.0,1.0,164.51814804999998,239.5123417,70.69449404232685,96.75477386651312,-74.99419365,0.686887977806,-26.0602798242,0.730656392623
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP4,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP4,n0100-c10-r10-attempt01-traditional-measured-OP4,100,100,100,100,0,0,1.0,1.0,351.86233810000004,246.50404849999995,51.841010602429655,73.41319166486296,105.3582896,1.4274099766,-21.5721810624,0.706153886335
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP5,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP5,n0100-c10-r10-attempt01-traditional-measured-OP5,100,100,100,100,0,0,1.0,1.0,98.71158719999998,83.18995579999999,140.99711853776648,307.0594694633242,15.5216314,1.18658059438,-166.062350926,0.459185052277
final-20260805T122631Z-11a3fbb-n0100-c10-r10,10,OP6,100,10,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01,n0100-c10-r10-attempt01-fabric-measured-OP6,n0100-c10-r10-attempt01-traditional-measured-OP6,100,100,100,100,0,0,1.0,1.0,169.51819569999998,85.10063354999997,118.54054633749364,264.8693655680764,84.41756215,1.9919733688,-146.328819231,0.447543437435
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP1,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP1,n0500-c01-r01-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2199.1574452,26.43485919999999,0.4783628932016453,70.83601673387444,2172.722586,83.1915702127,-70.3576538407,0.00675310266243
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP2,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP2,n0500-c01-r01-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,53.51302284999996,9.019101199999998,30.943465791109467,145.4509238429025,44.49392165,5.93329885798,-114.507458052,0.212741624278
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP3,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP3,n0500-c01-r01-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2254.6614871,25.1377652,0.4751757348733467,68.24076497335231,2229.5237219,89.6922009241,-67.7655892385,0.00696322403565
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP4,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP4,n0500-c01-r01-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2218.8631497,19.9895116,0.4765397179988371,77.25788621539485,2198.8736381,111.001368823,-76.7813464974,0.00616816924903
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP5,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP5,n0500-c01-r01-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,32.2283831,10.139671899999996,50.80471691903098,143.3537253634943,22.0887112,3.17844437353,-92.5490084445,0.354401092753
final-20260805T122631Z-11a3fbb-n0500-c01-r01,1,OP6,500,1,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01,n0500-c01-r01-attempt01-fabric-measured-OP6,n0500-c01-r01-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,27.714196699999984,17.831851649999994,52.4924512471968,113.38025796476296,9.88234505,1.55419623514,-60.8878067176,0.462976996079
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP1,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP1,n0500-c01-r02-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2274.23085935,20.781298699999997,0.4740923403811437,70.7645545960771,2253.44956065,109.436416471,-70.2904622557,0.00669957358012
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP2,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP2,n0500-c01-r02-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,55.31527349999997,14.318483499999983,30.9759425034646,136.1604777020214,40.99679,3.86320754569,-105.184535199,0.227495841864
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP3,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP3,n0500-c01-r02-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2249.9178778,21.4570184,0.4741437744737546,73.95404265289588,2228.4608594,104.85696735,-73.4798988784,0.00641133002964
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP4,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP4,n0500-c01-r02-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2259.65668385,18.032108499999996,0.4747318496962535,79.04570289380929,2241.62457535,125.312948502,-78.5709710441,0.00600578946504
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP5,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP5,n0500-c01-r02-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,24.3016323,9.303459449999997,69.48245394269277,141.65891260721585,14.99817285,2.61210708023,-72.1764586645,0.490491227582
final-20260805T122631Z-11a3fbb-n0500-c01-r02,2,OP6,500,1,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01,n0500-c01-r02-attempt01-fabric-measured-OP6,n0500-c01-r02-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,22.193709949999995,14.565381349999972,72.57323480660925,117.03863770634246,7.6283286,1.52373009787,-44.4654028997,0.620079285173
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP1,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP1,n0500-c01-r03-attempt02-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2194.27730035,98.87684589999992,0.4791787049264222,17.60604150232437,2095.40045445,22.1920236267,-17.1268627974,0.0272167201732
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP2,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP2,n0500-c01-r03-attempt02-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,32.21907039999999,10.280685899999993,45.44598211771245,141.2261472211401,21.9383845,3.13394171492,-95.7801651034,0.321795807731
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP3,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP3,n0500-c01-r03-attempt02-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2173.4002428,23.63855194999997,0.4800047791991492,66.29034783465883,2149.76169085,91.9430364177,-65.8103430555,0.00724094524887
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP4,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP4,n0500-c01-r03-attempt02-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2168.32494845,22.193364249999988,0.480654034096857,78.13078292314567,2146.1315842,97.7014987014,-77.650128889,0.00615191626289
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP5,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP5,n0500-c01-r03-attempt02-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,26.063195149999977,19.536826699999995,63.89782003700035,98.51611244476337,6.52636845,1.334054683,-34.6182924078,0.648602735647
final-20260805T122631Z-11a3fbb-n0500-c01-r03,3,OP6,500,1,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02,n0500-c01-r03-attempt02-fabric-measured-OP6,n0500-c01-r03-attempt02-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,20.36187315,10.081816449999994,71.00521145703306,141.1543893122445,10.2800567,2.0196631481,-70.1491778552,0.503032259946
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP1,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP1,n0500-c01-r04-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2205.19771945,28.60567624999992,0.4780012760831241,71.53615932887539,2176.5920432,77.0895153877,-71.0581580528,0.0066819533026
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP2,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP2,n0500-c01-r04-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,35.52501034999999,8.099541899999997,44.01177773199332,159.29229679547947,27.42546845,4.38605180251,-115.280519063,0.276295706807
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP3,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP3,n0500-c01-r04-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2217.322658,22.70839579999998,0.4787803751357435,71.52211391396145,2194.6142622,97.6432979911,-71.0433335388,0.00669415861662
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP4,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP4,n0500-c01-r04-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2199.3982698,21.38250699999999,0.4801868357490228,77.66039062161927,2178.0157628,102.85970068,-77.1802037859,0.00618316276683
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP5,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP5,n0500-c01-r04-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,25.5662039,9.090588349999996,66.20208174755184,139.81905499880654,16.47561555,2.81238165404,-73.6169732513,0.473483973612
final-20260805T122631Z-11a3fbb-n0500-c01-r04,4,OP6,500,1,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01,n0500-c01-r04-attempt01-fabric-measured-OP6,n0500-c01-r04-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,30.21834399999998,14.725623249999993,64.12709996137306,123.14029302680365,15.49272075,2.05209270175,-59.0131930654,0.520764555493
final-20260805T122631Z-11a3fbb-n0500-c01-r05,5,OP1,500,1,n0500-c01-r05-attempt01,n0500-c01-r05-attempt01,n0500-c01-r05-attempt01-fabric-measured-OP1,n0500-c01-r05-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2203.0483191,16.963570999999995,0.4790833807431561,74.4089001025919,2186.0847481,129.86937238,-73.9298167218,0.00643852254344
final-20260805T122631Z-11a3fbb-n0500-c01-r05,5,OP2,500,1,n0500-c01-r05-attempt01,n0500-c01-r05-attempt01,n0500-c01-r05-attempt01-fabric-measured-OP2,n0500-c01-r05-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,41.49411199999996,14.901086349999996,42.88744040636082,127.66117930491872,26.59302565,2.78463670536,-84.7737388986,0.335947393247
